STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00050848,"BOULDER, CO US",7/1/2018,0,0,0,87,46,85
USC00050848,"BOULDER, CO US",7/2/2018,0,0,0,92,51,89
USC00050848,"BOULDER, CO US",7/3/2018,0,0,0,90,56,80
USC00050848,"BOULDER, CO US",7/4/2018,0,0,0,87,55,83
USC00050848,"BOULDER, CO US",7/5/2018,0.24,0,0,84,58,74
USC00050848,"BOULDER, CO US",7/6/2018,0,0,0,87,53,77
USC00050848,"BOULDER, CO US",7/7/2018,0,0,0,96,57,86
USC00050848,"BOULDER, CO US",7/8/2018,0,0,0,96,60,77
USC00050848,"BOULDER, CO US",7/9/2018,0,0,0,93,60,93
USC00050848,"BOULDER, CO US",7/10/2018,0,0,0,97,57,95
USC00050848,"BOULDER, CO US",7/11/2018,0,0,0,95,58,92
USC00050848,"BOULDER, CO US",7/12/2018,0.05,0,0,92,61,66
USC00050848,"BOULDER, CO US",7/13/2018,0,0,0,88,55,87
USC00050848,"BOULDER, CO US",7/14/2018,0,0,0,94,57,93
USC00050848,"BOULDER, CO US",7/15/2018,0.45,0,0,93,61,61
USC00050848,"BOULDER, CO US",7/16/2018,0.02,0,0,85,54,81
USC00050848,"BOULDER, CO US",7/17/2018,0,0,0,84,61,83
USC00050848,"BOULDER, CO US",7/18/2018,0,0,0,94,60,90
USC00050848,"BOULDER, CO US",7/19/2018,0,0,0,97,61,90
USC00050848,"BOULDER, CO US",7/20/2018,0,0,0,94,60,88
USC00050848,"BOULDER, CO US",7/21/2018,0.05,0,0,93,60,85
USC00050848,"BOULDER, CO US",7/22/2018,0.11,0,0,94,63,75
USC00050848,"BOULDER, CO US",7/23/2018,0.31,0,0,78,63,65
USC00050848,"BOULDER, CO US",7/24/2018,0.11,0,0,86,57,79
USC00050848,"BOULDER, CO US",7/25/2018,0.03,0,0,82,58,76
USC00050848,"BOULDER, CO US",7/26/2018,0.07,0,0,81,55,79
USC00050848,"BOULDER, CO US",7/27/2018,0.35,0,0,80,56,70
USC00050848,"BOULDER, CO US",7/28/2018,0.01,0,0,77,56,71
USC00050848,"BOULDER, CO US",7/29/2018,0.04,0,0,75,52,75
USC00050848,"BOULDER, CO US",7/30/2018,0,0,0,77,51,76
USC00050848,"BOULDER, CO US",7/31/2018,0,0,0,84,48,84
USC00050848,"BOULDER, CO US",8/1/2018,0,0,0,85,52,76
USC00050848,"BOULDER, CO US",8/2/2018,0,0,0,91,53,86
USC00050848,"BOULDER, CO US",8/3/2018,0.01,0,0,86,65,78
USC00050848,"BOULDER, CO US",8/4/2018,0,0,0,86,63,85
USC00050848,"BOULDER, CO US",8/5/2018,0.01,0,0,86,61,67
USC00050848,"BOULDER, CO US",8/6/2018,0,0,0,83,57,81
USC00050848,"BOULDER, CO US",8/7/2018,0,0,0,88,54,84
USC00050848,"BOULDER, CO US",8/8/2018,0,0,0,84,53,65
USC00050848,"BOULDER, CO US",8/9/2018,0,0,0,90,55,82
USC00050848,"BOULDER, CO US",8/10/2018,0,0,0,89,55,89
USC00050848,"BOULDER, CO US",8/11/2018,0,0,0,92,53,90
USC00050848,"BOULDER, CO US",8/12/2018,0,0,0,90,52,90
USC00050848,"BOULDER, CO US",8/13/2018,0,0,0,90,51,82
USC00050848,"BOULDER, CO US",8/14/2018,0.01,0,0,84,55,74
USC00050848,"BOULDER, CO US",8/15/2018,0.04,0,0,88,54,81
USC00050848,"BOULDER, CO US",8/16/2018,0,0,0,88,54,82
USC00050848,"BOULDER, CO US",8/17/2018,0,0,0,87,57,85
USC00050848,"BOULDER, CO US",8/18/2018,0,0,0,85,56,79
USC00050848,"BOULDER, CO US",8/19/2018,0.16,0,0,79,51,74
USC00050848,"BOULDER, CO US",8/20/2018,0,0,0,77,47,76
USC00050848,"BOULDER, CO US",8/21/2018,0,0,0,76,51,66
USC00050848,"BOULDER, CO US",8/22/2018,0.01,0,0,80,55,78
USC00050848,"BOULDER, CO US",8/23/2018,0,0,0,89,56,81
USC00050848,"BOULDER, CO US",8/24/2018,0,0,0,89,56,87
USC00050848,"BOULDER, CO US",8/25/2018,0,0,0,90,60,85
USC00050848,"BOULDER, CO US",8/26/2018,0,0,0,94,56,86
USC00050848,"BOULDER, CO US",8/27/2018,0,0,0,90,64,86
USC00050848,"BOULDER, CO US",8/28/2018,0,0,0,86,49,71
USC00050848,"BOULDER, CO US",8/29/2018,0,0,0,90,46,86
USC00050848,"BOULDER, CO US",8/30/2018,0,0,0,90,56,81
USC00050848,"BOULDER, CO US",8/31/2018,0,0,0,89,59,81
USC00050848,"BOULDER, CO US",9/1/2018,0,0,0,81,54,78
USC00050848,"BOULDER, CO US",9/2/2018,0,0,0,80,51,77
USC00050848,"BOULDER, CO US",9/3/2018,0,0,0,80,54,78
USC00050848,"BOULDER, CO US",9/4/2018,0,0,0,83,51,76
USC00050848,"BOULDER, CO US",9/5/2018,0.96,0,0,76,54,59
USC00050848,"BOULDER, CO US",9/6/2018,0.05,0,0,73,48,58
USC00050848,"BOULDER, CO US",9/7/2018,0,0,0,78,48,74
USC00050848,"BOULDER, CO US",9/8/2018,0,0,0,81,48,76
USC00050848,"BOULDER, CO US",9/9/2018,0,0,0,87,54,79
USC00050848,"BOULDER, CO US",9/10/2018,0,0,0,88,52,85
USC00050848,"BOULDER, CO US",9/11/2018,0,0,0,91,55,83
USC00050848,"BOULDER, CO US",9/12/2018,0,0,0,91,55,81
USC00050848,"BOULDER, CO US",9/13/2018,0,0,0,94,59,84
USC00050848,"BOULDER, CO US",9/14/2018,0,0,0,92,55,83
USC00050848,"BOULDER, CO US",9/15/2018,0,0,0,93,52,77
USC00050848,"BOULDER, CO US",9/16/2018,0,0,0,91,58,77
USC00050848,"BOULDER, CO US",9/17/2018,0,0,0,92,60,78
USC00050848,"BOULDER, CO US",9/18/2018,0,0,0,90,55,76
USC00050848,"BOULDER, CO US",9/19/2018,0,0,0,83,57,68
USC00050848,"BOULDER, CO US",9/20/2018,0.01,0,0,83,57,73
USC00050848,"BOULDER, CO US",9/21/2018,0,0,0,77,51,66
USC00050848,"BOULDER, CO US",9/22/2018,0,0,0,86,43,64
USC00050848,"BOULDER, CO US",9/23/2018,0,0,0,88,52,78
USC00050848,"BOULDER, CO US",9/24/2018,0,0,0,82,51,71
USC00050848,"BOULDER, CO US",9/25/2018,0,0,0,71,44,63
USC00050848,"BOULDER, CO US",9/26/2018,0,0,0,72,36,60
USC00050848,"BOULDER, CO US",9/27/2018,0,0,0,80,45,64
USC00050848,"BOULDER, CO US",9/28/2018,0,0,0,64,42,48
USC00050848,"BOULDER, CO US",9/29/2018,0,0,0,84,37,73
USC00050848,"BOULDER, CO US",9/30/2018,0,0,0,73,40,56
USC00050848,"BOULDER, CO US",10/1/2018,0,0,0,67,39,63
USC00050848,"BOULDER, CO US",10/2/2018,0,0,0,82,48,75
USC00050848,"BOULDER, CO US",10/3/2018,0,0,0,85,61,74
USC00050848,"BOULDER, CO US",10/4/2018,0.03,0,0,74,43,58
USC00050848,"BOULDER, CO US",10/5/2018,0.15,0,0,74,41,46
USC00050848,"BOULDER, CO US",10/6/2018,0.03,0,0,54,39,51
USC00050848,"BOULDER, CO US",10/7/2018,0.05,0,0,51,39,43
USC00050848,"BOULDER, CO US",10/8/2018,0.78,0,0,44,37,38
USC00050848,"BOULDER, CO US",10/9/2018,0.26,0,0,38,34,37
USC00050848,"BOULDER, CO US",10/10/2018,0.33,0.9,0,38,30,33
USC00050848,"BOULDER, CO US",10/11/2018,0.09,0,0,41,31,39
USC00050848,"BOULDER, CO US",10/12/2018,0,0,0,63,31,51
USC00050848,"BOULDER, CO US",10/13/2018,0,0,0,66,34,54
USC00050848,"BOULDER, CO US",10/14/2018,0.68,8.9,7,54,20,26
USC00050848,"BOULDER, CO US",10/15/2018,0,0,2,47,13,34
USC00050848,"BOULDER, CO US",10/16/2018,0,0,0,58,26,54
USC00050848,"BOULDER, CO US",10/17/2018,0,0,0,62,31,48
USC00050848,"BOULDER, CO US",10/18/2018,0,0,0,68,31,52
USC00050848,"BOULDER, CO US",10/19/2018,0,0,0,69,47,51
USC00050848,"BOULDER, CO US",10/20/2018,0,0,0,70,34,52
USC00050848,"BOULDER, CO US",10/21/2018,0,0,0,78,38,56
USC00050848,"BOULDER, CO US",10/22/2018,0,0,0,72,41,64
USC00050848,"BOULDER, CO US",10/23/2018,0,0,0,64,42,59
USC00050848,"BOULDER, CO US",10/24/2018,0,0,0,65,44,56
USC00050848,"BOULDER, CO US",10/25/2018,0,0,0,69,40,58
USC00050848,"BOULDER, CO US",10/26/2018,0,0,0,71,39,64
USC00050848,"BOULDER, CO US",10/27/2018,0,0,0,76,50,68
USC00050848,"BOULDER, CO US",10/28/2018,0,0,0,78,36,72
USC00050848,"BOULDER, CO US",10/29/2018,0,0,0,79,50,66
USC00050848,"BOULDER, CO US",10/30/2018,0.1,0.1,0,66,33,33
USC00050848,"BOULDER, CO US",10/31/2018,0.18,0.2,0,49,32,35
USC00050848,"BOULDER, CO US",11/1/2018,0,0,0,57,31,46
USC00050848,"BOULDER, CO US",11/2/2018,0,0,0,64,31,58
USC00050848,"BOULDER, CO US",11/3/2018,0.13,0,0,58,38,45
USC00050848,"BOULDER, CO US",11/4/2018,0,0,0,57,27,48
USC00050848,"BOULDER, CO US",11/5/2018,0,0,0,54,36,41
USC00050848,"BOULDER, CO US",11/6/2018,0,0,0,52,31,38
USC00050848,"BOULDER, CO US",11/7/2018,0,0,0,44,23,31
USC00050848,"BOULDER, CO US",11/8/2018,0,0,0,40,21,32
USC00050848,"BOULDER, CO US",11/9/2018,0,0,0,42,17,29
USC00050848,"BOULDER, CO US",11/10/2018,0,0,0,58,28,42
USC00050848,"BOULDER, CO US",11/11/2018,0.64,12.6,11,42,22,22
USC00050848,"BOULDER, CO US",11/12/2018,0.06,1.6,7,30,12,18
